in s,Math in V
1.417000E-03,-1.90480E-02
1.417050E-03,4.00382E-02
1.417100E-03,4.73554E-02
1.417150E-03,-4.95896E-04
1.417200E-03,-1.36821E-02
1.417250E-03,7.30909E-03
1.417300E-03,5.22335E-02
1.417350E-03,2.78277E-02
1.417400E-03,-2.00236E-02
1.417450E-03,-1.47152E-03
1.417500E-03,3.41692E-02
1.417550E-03,4.39407E-02
1.417600E-03,2.91879E-03
1.417650E-03,-2.19749E-02
1.417700E-03,2.83155E-02
1.417750E-03,4.15017E-02
1.417800E-03,1.75684E-02
1.417850E-03,-1.80724E-02
1.417900E-03,-4.88620E-03
1.417950E-03,4.83310E-02
1.418000E-03,2.88033E-02
1.418050E-03,-1.36821E-02
1.418100E-03,-7.81307E-03
1.418150E-03,2.39252E-02
1.418200E-03,5.51756E-02
1.418250E-03,-3.42277E-03
1.418300E-03,-2.54048E-02
1.418350E-03,1.07390E-02
1.418400E-03,4.15017E-02
1.418450E-03,3.56327E-02
1.418500E-03,-2.05114E-02
1.418550E-03,-1.12430E-02
1.418600E-03,4.49163E-02
1.418650E-03,4.34529E-02
1.418700E-03,6.33347E-03
1.418750E-03,-2.73560E-02
1.418800E-03,2.04953E-02
1.418850E-03,5.27213E-02
1.418900E-03,2.04953E-02
1.418950E-03,-1.22186E-02
1.419000E-03,-8.30089E-03
1.419050E-03,3.56327E-02
1.419100E-03,5.07701E-02
1.419150E-03,-4.88620E-03
1.419200E-03,-1.80724E-02
1.419250E-03,1.36659E-02
1.419300E-03,4.68676E-02
1.419350E-03,2.78277E-02
1.419400E-03,-2.24627E-02
1.419450E-03,3.40660E-03
1.419500E-03,4.15017E-02
1.419550E-03,3.31936E-02
1.419600E-03,-4.95896E-04
1.419650E-03,-1.61211E-02
1.419700E-03,2.29343E-02
1.419750E-03,4.88188E-02
1.419800E-03,1.02512E-02
1.419850E-03,-1.61211E-02
1.419900E-03,5.84566E-03
1.419950E-03,4.58920E-02
1.420000E-03,3.27058E-02
1.420050E-03,-2.00236E-02
1.420100E-03,-3.91058E-03
1.420150E-03,2.97789E-02
1.420200E-03,4.63798E-02
1.420250E-03,9.76340E-03
1.420300E-03,-2.54048E-02
1.420350E-03,1.56171E-02
1.420400E-03,4.93066E-02
1.420450E-03,2.34374E-02
1.420500E-03,-1.95358E-02
1.420550E-03,-1.02674E-02
1.420600E-03,3.85595E-02
1.420650E-03,4.83310E-02
1.420700E-03,4.79728E-04
1.420750E-03,-2.14871E-02
1.420800E-03,1.80562E-02
1.420850E-03,5.07701E-02
1.420900E-03,2.58764E-02
1.420950E-03,-2.49170E-02
1.421000E-03,-6.83745E-03
1.421050E-03,3.75839E-02
1.421100E-03,4.29651E-02
1.421150E-03,-1.47152E-03
1.421200E-03,-2.00236E-02
1.421250E-03,1.90318E-02
1.421300E-03,4.73554E-02
1.421350E-03,1.61050E-02
1.421400E-03,-1.36821E-02
1.421450E-03,-4.88620E-03
1.421500E-03,4.05260E-02
1.421550E-03,3.66083E-02
1.421600E-03,-1.22186E-02
1.421650E-03,-9.29175E-03
1.421700E-03,2.88033E-02
1.421750E-03,3.80717E-02
1.421800E-03,1.46415E-02
1.421850E-03,-2.19749E-02
1.421900E-03,1.02512E-02
1.421950E-03,4.93066E-02
1.422000E-03,2.78277E-02
1.422050E-03,-1.46577E-02
1.422100E-03,-8.80394E-03
1.422150E-03,3.90474E-02
1.422200E-03,4.93066E-02
1.422250E-03,-7.32526E-03
1.422300E-03,-2.19749E-02
1.422350E-03,1.46415E-02
1.422400E-03,5.17457E-02
1.422450E-03,3.02667E-02
1.422500E-03,-2.09992E-02
1.422550E-03,-1.02674E-02
1.422600E-03,4.15017E-02
1.422650E-03,4.05260E-02
1.422700E-03,-1.47152E-03
1.422750E-03,-2.83317E-02
1.422800E-03,2.49008E-02
1.422850E-03,5.22335E-02
1.422900E-03,1.75684E-02
1.422950E-03,-1.31942E-02
1.423000E-03,-8.30089E-03
1.423050E-03,4.49163E-02
1.423100E-03,3.80717E-02
1.423150E-03,-1.17308E-02
1.423200E-03,-1.02674E-02
1.423250E-03,2.19587E-02
1.423300E-03,4.68676E-02
1.423350E-03,1.41537E-02
1.423400E-03,-2.44292E-02
1.423450E-03,1.51293E-02
1.423500E-03,3.66083E-02
1.423550E-03,2.73399E-02
1.423600E-03,-6.83745E-03
1.423650E-03,-1.36821E-02
1.423700E-03,4.39407E-02
1.423750E-03,4.29651E-02
1.423800E-03,-1.47152E-03
1.423850E-03,-1.51455E-02
1.423900E-03,7.30909E-03
1.423950E-03,5.32091E-02
1.424000E-03,2.24465E-02
1.424050E-03,-2.34383E-02
1.424100E-03,4.79728E-04
1.424150E-03,3.36814E-02
1.424200E-03,4.34529E-02
1.424250E-03,-5.37401E-03
1.424300E-03,-2.54048E-02
1.424350E-03,2.88033E-02
1.424400E-03,4.54042E-02
1.424450E-03,1.95196E-02
1.424500E-03,-2.44292E-02
1.424550E-03,-5.86183E-03
1.424600E-03,4.88188E-02
1.424650E-03,3.41692E-02
1.424700E-03,-7.81307E-03
1.424750E-03,-2.14871E-02
1.424800E-03,1.95196E-02
1.424850E-03,5.56634E-02
1.424900E-03,9.27559E-03
1.424950E-03,-2.14871E-02
1.425000E-03,7.30909E-03
1.425050E-03,4.24773E-02
1.425100E-03,4.19895E-02
1.425150E-03,-1.56333E-02
1.425200E-03,-9.77957E-03
1.425250E-03,3.56327E-02
1.425300E-03,4.05260E-02
1.425350E-03,7.81215E-03
1.425400E-03,-1.85602E-02
1.425450E-03,1.31781E-02
1.425500E-03,4.68676E-02
1.425550E-03,1.51293E-02
1.425600E-03,-1.36821E-02
1.425650E-03,-3.42277E-03
1.425700E-03,4.05260E-02
1.425750E-03,4.15017E-02
1.425800E-03,-4.88620E-03
1.425850E-03,-1.17308E-02
1.425900E-03,2.39252E-02
1.425950E-03,5.02823E-02
1.426000E-03,1.61050E-02
1.426050E-03,-2.49170E-02
1.426100E-03,6.33347E-03
1.426150E-03,4.68676E-02
1.426200E-03,3.66083E-02
1.426250E-03,-1.46577E-02
1.426300E-03,-1.51455E-02
1.426350E-03,3.22180E-02
1.426400E-03,5.46726E-02
1.426450E-03,7.30909E-03
1.426500E-03,-2.34383E-02
1.426550E-03,1.12268E-02
1.426600E-03,4.44285E-02
1.426650E-03,3.46570E-02
1.426700E-03,-1.66089E-02
1.426750E-03,-1.22186E-02
1.426800E-03,3.51449E-02
1.426850E-03,4.34529E-02
1.426900E-03,7.30909E-03
1.426950E-03,-2.34383E-02
1.427000E-03,9.27559E-03
1.427050E-03,5.12579E-02
1.427100E-03,2.53886E-02
1.427150E-03,-1.36821E-02
1.427200E-03,-4.88620E-03
1.427250E-03,3.66083E-02
1.427300E-03,4.44285E-02
1.427350E-03,-5.86183E-03
1.427400E-03,-1.85602E-02
1.427450E-03,2.09831E-02
1.427500E-03,4.24773E-02
1.427550E-03,1.90318E-02
1.427600E-03,-1.31942E-02
1.427650E-03,3.40660E-03
1.427700E-03,4.58920E-02
1.427750E-03,2.73399E-02
1.427800E-03,-8.80394E-03
1.427850E-03,-1.56333E-02
1.427900E-03,3.22180E-02
1.427950E-03,5.02823E-02
1.428000E-03,3.89441E-03
1.428050E-03,-2.29505E-02
1.428100E-03,1.51293E-02
1.428150E-03,4.78432E-02
1.428200E-03,3.46570E-02
1.428250E-03,-2.44292E-02
1.428300E-03,-1.22186E-02
1.428350E-03,3.95504E-02
1.428400E-03,4.44285E-02
1.428450E-03,7.30909E-03
1.428500E-03,-2.68682E-02
1.428550E-03,1.70806E-02
1.428600E-03,5.71269E-02
1.428650E-03,2.04953E-02
1.428700E-03,-1.61211E-02
1.428750E-03,-1.17308E-02
1.428800E-03,4.29651E-02
1.428850E-03,4.73554E-02
1.428900E-03,-6.83745E-03
1.428950E-03,-1.22186E-02
1.429000E-03,1.26903E-02
1.429050E-03,4.15017E-02
1.429100E-03,1.75684E-02
1.429150E-03,-2.29505E-02
1.429200E-03,5.84566E-03
1.429250E-03,4.10138E-02
1.429300E-03,3.75839E-02
1.429350E-03,-4.88620E-03
1.429400E-03,-1.56333E-02
1.429450E-03,3.07546E-02
1.429500E-03,4.15017E-02
1.429550E-03,8.78777E-03
1.429600E-03,-9.77957E-03
1.429650E-03,1.45535E-03
1.429700E-03,5.07701E-02
1.429750E-03,2.88033E-02
1.429800E-03,-2.05114E-02
1.429850E-03,-4.88620E-03
1.429900E-03,3.36814E-02
1.429950E-03,4.49163E-02
1.430000E-03,-1.47152E-03
1.430050E-03,-2.68682E-02
1.430100E-03,2.68521E-02
1.430150E-03,4.88188E-02
1.430200E-03,2.39252E-02
1.430250E-03,-2.14871E-02
1.430300E-03,-8.80394E-03
1.430350E-03,4.88188E-02
1.430400E-03,4.19895E-02
1.430450E-03,-2.93496E-03
1.430500E-03,-1.80724E-02
1.430550E-03,2.24465E-02
1.430600E-03,5.41848E-02
1.430650E-03,2.04953E-02
1.430700E-03,-2.19749E-02
1.430750E-03,3.89441E-03
1.430800E-03,4.00382E-02
1.430850E-03,4.15017E-02
1.430900E-03,-9.29175E-03
1.430950E-03,-1.36821E-02
1.431000E-03,3.22180E-02
1.431050E-03,4.78432E-02
1.431100E-03,1.31781E-02
1.431150E-03,-2.44292E-02
1.431200E-03,1.22025E-02
1.431250E-03,4.88188E-02
1.431300E-03,2.00074E-02
1.431350E-03,-1.31942E-02
1.431400E-03,-6.83745E-03
1.431450E-03,3.17302E-02
1.431500E-03,4.34529E-02
1.431550E-03,-8.08411E-06
1.431600E-03,-2.09992E-02
1.431650E-03,1.80562E-02
1.431700E-03,4.73554E-02
1.431750E-03,2.19587E-02
1.431800E-03,-1.95358E-02
1.431850E-03,-4.95896E-04
1.431900E-03,4.29651E-02
1.431950E-03,4.10138E-02
1.432000E-03,-5.86183E-03
1.432050E-03,-2.14871E-02
1.432100E-03,2.19587E-02
1.432150E-03,5.17457E-02
1.432200E-03,1.46415E-02
1.432250E-03,-2.19749E-02
1.432300E-03,3.89441E-03
1.432350E-03,4.58920E-02
1.432400E-03,4.39407E-02
1.432450E-03,-1.27064E-02
1.432500E-03,-1.85602E-02
1.432550E-03,3.36814E-02
1.432600E-03,5.17457E-02
1.432650E-03,9.27559E-03
1.432700E-03,-2.05114E-02
1.432750E-03,4.38222E-03
1.432800E-03,5.07701E-02
1.432850E-03,2.88033E-02
1.432900E-03,-1.66089E-02
1.432950E-03,-8.80394E-03
1.433000E-03,2.78277E-02
1.433050E-03,4.73554E-02
1.433100E-03,1.45535E-03
1.433150E-03,-1.90480E-02
1.433200E-03,2.49008E-02
1.433250E-03,4.29651E-02
1.433300E-03,2.73399E-02
1.433350E-03,-1.17308E-02
1.433400E-03,-5.37401E-03
1.433450E-03,4.54042E-02
1.433500E-03,3.36814E-02
1.433550E-03,-4.39839E-03
1.433600E-03,-1.36821E-02
1.433650E-03,2.19587E-02
1.433700E-03,5.46726E-02
1.433750E-03,7.30909E-03
1.433800E-03,-2.00236E-02
1.433850E-03,5.84566E-03
1.433900E-03,4.10138E-02
1.433950E-03,4.29651E-02
1.434000E-03,-1.75846E-02
1.434050E-03,-1.27064E-02
1.434100E-03,3.12424E-02
1.434150E-03,4.83310E-02
1.434200E-03,1.26903E-02
1.434250E-03,-2.88195E-02
1.434300E-03,6.33347E-03
1.434350E-03,5.22335E-02
1.434400E-03,2.88033E-02
1.434450E-03,-5.86183E-03
1.434500E-03,-1.66089E-02
1.434550E-03,3.36814E-02
1.434600E-03,5.17457E-02
1.434650E-03,-1.95933E-03
1.434700E-03,-1.66089E-02
1.434750E-03,1.70806E-02
1.434800E-03,4.49163E-02
1.434850E-03,2.78277E-02
1.434900E-03,-1.61211E-02
1.434950E-03,-2.93496E-03
1.435000E-03,4.15017E-02
1.435050E-03,3.70961E-02
1.435100E-03,5.35785E-03
1.435150E-03,-2.54048E-02
1.435200E-03,2.14709E-02
1.435250E-03,4.73554E-02
1.435300E-03,1.12268E-02
1.435350E-03,-1.61211E-02
1.435400E-03,4.79728E-04
1.435450E-03,4.10138E-02
1.435500E-03,3.46570E-02
1.435550E-03,-1.70967E-02
1.435600E-03,-1.41699E-02
1.435650E-03,2.44130E-02
1.435700E-03,4.83310E-02
1.435750E-03,8.29996E-03
1.435800E-03,-2.44292E-02
1.435850E-03,8.78777E-03
1.435900E-03,4.49163E-02
1.435950E-03,3.36814E-02
1.436000E-03,-1.61211E-02
1.436050E-03,-1.95358E-02
1.436100E-03,4.19895E-02
1.436150E-03,4.88188E-02
1.436200E-03,3.89441E-03
1.436250E-03,-1.51455E-02
1.436300E-03,5.35785E-03
1.436350E-03,4.44285E-02
1.436400E-03,2.73399E-02
1.436450E-03,-2.05114E-02
1.436500E-03,-2.93496E-03
1.436550E-03,3.70961E-02
1.436600E-03,4.15017E-02
1.436650E-03,1.94316E-03
1.436700E-03,-2.34383E-02
1.436750E-03,1.70806E-02
1.436800E-03,4.39407E-02
1.436850E-03,2.34374E-02
1.436900E-03,-1.41699E-02
1.436950E-03,-3.91058E-03
1.437000E-03,3.95504E-02
1.437050E-03,3.75839E-02
1.437100E-03,-7.81307E-03
1.437150E-03,-7.32526E-03
1.437200E-03,2.34374E-02
1.437250E-03,4.58920E-02
1.437300E-03,1.46415E-02
1.437350E-03,-2.49170E-02
1.437400E-03,1.17146E-02
1.437450E-03,4.93066E-02
1.437500E-03,3.51449E-02
1.437550E-03,-1.12430E-02
1.437600E-03,-8.80394E-03
1.437650E-03,3.75839E-02
1.437700E-03,4.78432E-02
1.437750E-03,-3.91058E-03
1.437800E-03,-2.44292E-02
1.437850E-03,1.17146E-02
1.437900E-03,5.17457E-02
1.437950E-03,2.83155E-02
1.438000E-03,-2.49170E-02
1.438050E-03,-7.81307E-03
1.438100E-03,3.51449E-02
1.438150E-03,4.49163E-02
1.438200E-03,1.94316E-03
1.438250E-03,-2.49170E-02
1.438300E-03,1.90318E-02
1.438350E-03,4.93066E-02
1.438400E-03,2.19587E-02
1.438450E-03,-1.75846E-02
1.438500E-03,-9.29175E-03
1.438550E-03,4.29651E-02
1.438600E-03,4.10138E-02
1.438650E-03,-7.32526E-03
1.438700E-03,-9.77957E-03
1.438750E-03,2.19587E-02
1.438800E-03,4.88188E-02
1.438850E-03,1.07390E-02
1.438900E-03,-1.85602E-02
1.438950E-03,9.27559E-03
1.439000E-03,4.00382E-02
1.439050E-03,3.02667E-02
1.439100E-03,-1.02674E-02
1.439150E-03,-1.95358E-02
1.439200E-03,3.51449E-02
1.439250E-03,4.29651E-02
1.439300E-03,6.33347E-03
1.439350E-03,-2.14871E-02
1.439400E-03,4.38222E-03
1.439450E-03,5.02823E-02
1.439500E-03,2.24465E-02
1.439550E-03,-1.70967E-02
1.439600E-03,-1.95933E-03
1.439650E-03,3.27058E-02
1.439700E-03,5.41848E-02
1.439750E-03,-4.39839E-03
1.439800E-03,-2.58926E-02
1.439850E-03,2.14709E-02
1.439900E-03,4.63798E-02
1.439950E-03,2.29343E-02
1.440000E-03,-2.49170E-02
1.440050E-03,-5.37401E-03
1.440100E-03,5.32091E-02
1.440150E-03,3.66083E-02
1.440200E-03,-4.39839E-03
1.440250E-03,-2.19749E-02
1.440300E-03,1.65928E-02
1.440350E-03,5.27213E-02
1.440400E-03,1.12268E-02
1.440450E-03,-2.09992E-02
1.440500E-03,4.87003E-03
1.440550E-03,3.70961E-02
1.440600E-03,4.19895E-02
1.440650E-03,-1.51455E-02
1.440700E-03,-1.51455E-02
1.440750E-03,3.27058E-02
1.440800E-03,4.39407E-02
1.440850E-03,1.56171E-02
1.440900E-03,-2.14871E-02
1.440950E-03,6.33347E-03
1.441000E-03,4.49163E-02
1.441050E-03,2.04953E-02
1.441100E-03,-9.29175E-03
1.441150E-03,-8.30089E-03
1.441200E-03,3.80717E-02
1.441250E-03,4.44285E-02
1.441300E-03,-4.88620E-03
1.441350E-03,-1.51455E-02
1.441400E-03,2.19587E-02
1.441450E-03,4.78432E-02
1.441500E-03,2.09831E-02
1.441550E-03,-2.24627E-02
1.441600E-03,-3.42277E-03
1.441650E-03,4.54042E-02
1.441700E-03,4.00382E-02
1.441750E-03,-3.91058E-03
1.441800E-03,-2.05114E-02
1.441850E-03,2.49008E-02
1.441900E-03,5.22335E-02
1.441950E-03,1.61050E-02
1.442000E-03,-2.39261E-02
1.442050E-03,-4.88620E-03
1.442100E-03,4.63798E-02
1.442150E-03,4.10138E-02
1.442200E-03,-9.77957E-03
1.442250E-03,-1.75846E-02
1.442300E-03,2.92911E-02
1.442350E-03,4.58920E-02
1.442400E-03,1.26903E-02
1.442450E-03,-2.34383E-02
1.442500E-03,5.84566E-03
1.442550E-03,5.07701E-02
1.442600E-03,3.61205E-02
1.442650E-03,-9.29175E-03
1.442700E-03,-1.17308E-02
1.442750E-03,2.68521E-02
1.442800E-03,5.02823E-02
1.442850E-03,-8.08411E-06
1.442900E-03,-1.51455E-02
1.442950E-03,1.61050E-02
1.443000E-03,4.58920E-02
1.443050E-03,3.02667E-02
1.443100E-03,-1.85602E-02
1.443150E-03,-5.86183E-03
1.443200E-03,4.44285E-02
1.443250E-03,3.75839E-02
1.443300E-03,1.94316E-03
1.443350E-03,-2.14871E-02
1.443400E-03,2.29343E-02
1.443450E-03,5.36970E-02
1.443500E-03,1.12268E-02
1.443550E-03,-1.22186E-02
1.443600E-03,4.79728E-04
1.443650E-03,3.95504E-02
1.443700E-03,4.39407E-02
1.443750E-03,-1.80724E-02
1.443800E-03,-1.41699E-02
1.443850E-03,2.73399E-02
1.443900E-03,4.78432E-02
1.443950E-03,1.85440E-02
1.444000E-03,-2.58926E-02
1.444050E-03,3.89441E-03
1.444100E-03,4.39407E-02
1.444150E-03,3.56327E-02
1.444200E-03,-7.32526E-03
1.444250E-03,-1.90480E-02
1.444300E-03,2.68521E-02
1.444350E-03,5.27213E-02
1.444400E-03,6.82128E-03
1.444450E-03,-1.80724E-02
1.444500E-03,6.82128E-03
1.444550E-03,4.58920E-02
1.444600E-03,3.46570E-02
1.444650E-03,-2.05114E-02
1.444700E-03,-3.42277E-03
1.444750E-03,3.61205E-02
1.444800E-03,4.24773E-02
1.444850E-03,9.27559E-03
1.444900E-03,-2.54048E-02
1.444950E-03,1.65928E-02
1.445000E-03,4.49163E-02
1.445050E-03,2.34374E-02
1.445100E-03,-9.77957E-03
1.445150E-03,-1.02674E-02
1.445200E-03,4.24773E-02
1.445250E-03,4.05260E-02
1.445300E-03,-1.36821E-02
1.445350E-03,-1.17308E-02
1.445400E-03,2.29343E-02
1.445450E-03,5.27213E-02
1.445500E-03,1.65928E-02
1.445550E-03,-3.07707E-02
1.445600E-03,6.33347E-03
1.445650E-03,4.63798E-02
1.445700E-03,4.10138E-02
1.445750E-03,-1.17308E-02
1.445800E-03,-2.68682E-02
1.445850E-03,3.22180E-02
1.445900E-03,4.78432E-02
1.445950E-03,1.02512E-02
1.446000E-03,-2.29505E-02
1.446050E-03,-3.91058E-03
1.446100E-03,5.36970E-02
1.446150E-03,3.31936E-02
1.446200E-03,-1.36821E-02
1.446250E-03,-1.02674E-02
1.446300E-03,2.53886E-02
1.446350E-03,5.02823E-02
1.446400E-03,1.07390E-02
1.446450E-03,-2.44292E-02
1.446500E-03,1.70806E-02
1.446550E-03,4.63798E-02
1.446600E-03,2.73399E-02
1.446650E-03,-1.46577E-02
1.446700E-03,-1.12430E-02
1.446750E-03,3.75839E-02
1.446800E-03,4.15017E-02
1.446850E-03,1.22025E-02
1.446900E-03,-1.36821E-02
1.446950E-03,1.80562E-02
1.447000E-03,4.73554E-02
1.447050E-03,2.04953E-02
1.447100E-03,-1.90480E-02
1.447150E-03,-9.83708E-04
1.447200E-03,3.95504E-02
1.447250E-03,4.29651E-02
1.447300E-03,-5.37401E-03
1.447350E-03,-2.09992E-02
1.447400E-03,2.73399E-02
1.447450E-03,4.83310E-02
1.447500E-03,1.75684E-02
1.447550E-03,-1.90480E-02
1.447600E-03,-4.95896E-04
1.447650E-03,4.83310E-02
1.447700E-03,3.80717E-02
1.447750E-03,-1.27064E-02
1.447800E-03,-1.36821E-02
1.447850E-03,3.02667E-02
1.447900E-03,5.66391E-02
1.447950E-03,1.22025E-02
1.448000E-03,-2.68682E-02
1.448050E-03,9.76340E-03
1.448100E-03,5.17457E-02
1.448150E-03,3.51449E-02
1.448200E-03,-8.80394E-03
1.448250E-03,-2.09992E-02
1.448300E-03,3.46570E-02
1.448350E-03,4.78432E-02
1.448400E-03,5.35785E-03
1.448450E-03,-1.90480E-02
1.448500E-03,2.43098E-03
1.448550E-03,4.97945E-02
1.448600E-03,3.07546E-02
1.448650E-03,-1.70967E-02
1.448700E-03,4.38222E-03
1.448750E-03,3.36814E-02
1.448800E-03,4.63798E-02
1.448850E-03,9.67540E-04
1.448900E-03,-2.09992E-02
1.448950E-03,2.04953E-02
1.449000E-03,4.39407E-02
1.449050E-03,2.39252E-02
1.449100E-03,-1.85602E-02
1.449150E-03,-1.12430E-02
1.449200E-03,4.19895E-02
1.449250E-03,3.51449E-02
1.449300E-03,-2.44714E-03
1.449350E-03,-1.51455E-02
1.449400E-03,2.14709E-02
1.449450E-03,5.61513E-02
1.449500E-03,1.17146E-02
1.449550E-03,-2.19749E-02
1.449600E-03,2.43098E-03
1.449650E-03,4.15017E-02
1.449700E-03,4.68676E-02
1.449750E-03,-1.61211E-02
1.449800E-03,-2.78438E-02
1.449850E-03,3.12424E-02
1.449900E-03,4.83310E-02
1.449950E-03,2.00074E-02
1.450000E-03,-2.54048E-02
1.450050E-03,-2.93496E-03
1.450100E-03,5.27213E-02
1.450150E-03,3.46570E-02
1.450200E-03,-4.88620E-03
1.450250E-03,-1.61211E-02
1.450300E-03,3.02667E-02
1.450350E-03,5.46726E-02
1.450400E-03,4.87003E-03
1.450450E-03,-1.85602E-02
1.450500E-03,8.29996E-03
1.450550E-03,4.19895E-02
1.450600E-03,3.70961E-02
1.450650E-03,-1.95358E-02
1.450700E-03,-8.80394E-03
1.450750E-03,3.46570E-02
1.450800E-03,4.34529E-02
1.450850E-03,9.76340E-03
1.450900E-03,-1.85602E-02
1.450950E-03,1.65928E-02
1.451000E-03,4.88188E-02
1.451050E-03,1.70806E-02
1.451100E-03,-1.27064E-02
1.451150E-03,-4.88620E-03
1.451200E-03,4.00382E-02
1.451250E-03,4.49163E-02
1.451300E-03,-1.36821E-02
1.451350E-03,-1.90480E-02
1.451400E-03,2.04953E-02
1.451450E-03,4.93066E-02
1.451500E-03,2.04953E-02
1.451550E-03,-2.49170E-02
1.451600E-03,-9.83708E-04
1.451650E-03,4.97945E-02
1.451700E-03,4.05260E-02
1.451750E-03,-3.91058E-03
1.451800E-03,-2.05114E-02
1.451850E-03,2.19587E-02
1.451900E-03,5.17457E-02
1.451950E-03,8.29996E-03
1.452000E-03,-2.00236E-02
1.452050E-03,-1.47152E-03
1.452100E-03,4.68676E-02
1.452150E-03,3.90474E-02
1.452200E-03,-1.41699E-02
1.452250E-03,-1.75846E-02
1.452300E-03,2.68521E-02
1.452350E-03,4.49163E-02
1.452400E-03,1.51293E-02
1.452450E-03,-2.24627E-02
1.452500E-03,7.81215E-03
1.452550E-03,4.78432E-02
1.452600E-03,3.22180E-02
1.452650E-03,-9.77957E-03
1.452700E-03,-1.41699E-02
1.452750E-03,3.27058E-02
1.452800E-03,4.63798E-02
1.452850E-03,-1.95933E-03
1.452900E-03,-1.61211E-02
1.452950E-03,1.51293E-02
1.453000E-03,4.83310E-02
1.453050E-03,2.58764E-02
1.453100E-03,-2.34383E-02
1.453150E-03,2.43098E-03
1.453200E-03,4.15017E-02
1.453250E-03,4.10138E-02
1.453300E-03,3.89441E-03
1.453350E-03,-2.14871E-02
1.453400E-03,2.19587E-02
1.453450E-03,4.88188E-02
1.453500E-03,1.31781E-02
1.453550E-03,-2.09992E-02
1.453600E-03,-1.95933E-03
1.453650E-03,4.15017E-02
1.453700E-03,4.24773E-02
1.453750E-03,-1.07552E-02
1.453800E-03,-1.75846E-02
1.453850E-03,2.44130E-02
1.453900E-03,4.78432E-02
1.453950E-03,1.65928E-02
1.454000E-03,-2.83317E-02
1.454050E-03,4.79728E-04
1.454100E-03,4.44285E-02
1.454150E-03,3.61205E-02
1.454200E-03,-3.91058E-03
1.454250E-03,-2.14871E-02
1.454300E-03,2.24465E-02
1.454350E-03,4.39407E-02
1.454400E-03,4.38222E-03
1.454450E-03,-1.75846E-02
1.454500E-03,5.35785E-03
1.454550E-03,4.63798E-02
1.454600E-03,3.80717E-02
1.454650E-03,-1.75846E-02
1.454700E-03,-5.86183E-03
1.454750E-03,2.73399E-02
1.454800E-03,4.19895E-02
1.454850E-03,1.07390E-02
1.454900E-03,-2.39261E-02
1.454950E-03,1.70806E-02
1.455000E-03,4.39407E-02
1.455050E-03,2.29343E-02
1.455100E-03,-1.02674E-02
1.455150E-03,-1.12430E-02
1.455200E-03,4.05260E-02
1.455250E-03,4.10138E-02
1.455300E-03,-8.80394E-03
1.455350E-03,-1.66089E-02
1.455400E-03,1.46415E-02
1.455450E-03,5.61513E-02
1.455500E-03,2.19587E-02
1.455550E-03,-2.63804E-02
1.455600E-03,3.40660E-03
1.455650E-03,4.19895E-02
1.455700E-03,4.34529E-02
1.455750E-03,-3.91058E-03
1.455800E-03,-2.68682E-02
1.455850E-03,2.83155E-02
1.455900E-03,4.88188E-02
1.455950E-03,2.24465E-02
1.456000E-03,-2.00236E-02
1.456050E-03,-8.30089E-03
1.456100E-03,5.32091E-02
1.456150E-03,3.56327E-02
1.456200E-03,-7.81307E-03
1.456250E-03,-1.22186E-02
1.456300E-03,2.34374E-02
1.456350E-03,5.36970E-02
1.456400E-03,1.17146E-02
1.456450E-03,-2.49170E-02
1.456500E-03,1.07390E-02
1.456550E-03,4.15017E-02
1.456600E-03,2.49008E-02
1.456650E-03,-1.22186E-02
1.456700E-03,-1.51455E-02
1.456750E-03,3.75839E-02
1.456800E-03,3.85595E-02
1.456850E-03,6.82128E-03
1.456900E-03,-1.80724E-02
1.456950E-03,1.02512E-02
1.457000E-03,4.97945E-02
1.457050E-03,1.95196E-02
1.457100E-03,-1.66089E-02
1.457150E-03,-2.44714E-03
1.457200E-03,3.61205E-02
1.457250E-03,5.02823E-02
1.457300E-03,-3.42277E-03
1.457350E-03,-2.34383E-02
1.457400E-03,2.24465E-02
1.457450E-03,4.58920E-02
1.457500E-03,1.90318E-02
1.457550E-03,-1.95358E-02
1.457600E-03,-9.83708E-04
1.457650E-03,4.63798E-02
1.457700E-03,4.15017E-02
1.457750E-03,-1.07552E-02
1.457800E-03,-2.14871E-02
1.457850E-03,1.85440E-02
1.457900E-03,6.00538E-02
1.457950E-03,1.26903E-02
1.458000E-03,-2.19749E-02
1.458050E-03,5.35785E-03
1.458100E-03,4.49163E-02
1.458150E-03,4.49163E-02
1.458200E-03,-6.34964E-03
1.458250E-03,-2.14871E-02
1.458300E-03,3.12424E-02
1.458350E-03,4.63798E-02
1.458400E-03,1.31781E-02
1.458450E-03,-1.70967E-02
1.458500E-03,1.45535E-03
1.458550E-03,4.73554E-02
1.458600E-03,3.46570E-02
1.458650E-03,-1.27064E-02
1.458700E-03,-5.86183E-03
1.458750E-03,2.88033E-02
1.458800E-03,4.88188E-02
1.458850E-03,1.94316E-03
1.458900E-03,-1.80724E-02
1.458950E-03,1.95196E-02
1.459000E-03,4.39407E-02
1.459050E-03,3.02667E-02
1.459100E-03,-2.68682E-02
1.459150E-03,-6.83745E-03
1.459200E-03,4.05260E-02
1.459250E-03,3.66083E-02
1.459300E-03,-1.47152E-03
1.459350E-03,-1.85602E-02
1.459400E-03,2.09831E-02
1.459450E-03,5.51756E-02
1.459500E-03,9.27559E-03
1.459550E-03,-2.00236E-02
1.459600E-03,9.67540E-04
1.459650E-03,4.05260E-02
